"areaDescription","metar","time","Temperature","Humidity","Pressure","Visibility","Wind_Speed","Dew_Point"
"10 Miles SSE Billings MT","KBIL","2015-10-27T17:00:00.000-0400",48.5,61.5,30.05,10,8.5,36
"10 Miles SSE Billings MT","KBIL","2015-10-27T18:00:00.000-0400",48.5,57,30.05,10,12.5,34
"10 Miles SSE Billings MT","KBIL","2015-10-27T19:00:00.000-0400",47,56,30.06,10,17.5,32
"10 Miles SSE Billings MT","KBIL","2015-10-27T20:00:00.000-0400",46.5,59.5,30.075,10,13,33
"10 Miles SSE Billings MT","KBIL","2015-10-27T21:00:00.000-0400",46,63,30.09,10,3,34
"10 Miles SSE Billings MT","KBIL","2015-10-27T22:00:00.000-0400",45,63,30.09,10,3,33
"10 Miles SSE Billings MT","KBIL","2015-10-27T23:00:00.000-0400",44,62,30.08,10,5,32
"10 Miles SSE Billings MT","KBIL","2015-10-28T00:00:00.000-0400",42,70,30.07,10,0,33
"10 Miles SSE Billings MT","KBIL","2015-10-28T01:00:00.000-0400",40,76,30.07,10,0,33
"10 Miles SSE Billings MT","KBIL","2015-10-28T02:00:00.000-0400",38,79,30.06,10,3,32
"10 Miles SSE Billings MT","KBIL","2015-10-28T03:00:00.000-0400",38.5,73,30.055,10,5,30.5
"10 Miles SSE Billings MT","KBIL","2015-10-28T04:00:00.000-0400",39,71.5,30.04,10,9.5,30.5
"10 Miles SSE Billings MT","KBIL","2015-10-28T05:00:00.000-0400",37,82,30.03,10,12,32
"10 Miles SSE Billings MT","KBIL","2015-10-28T06:00:00.000-0400",38,76,30.02,10,12,31
"10 Miles SSE Billings MT","KBIL","2015-10-28T07:00:00.000-0400",35.5,82,30.015,10,9,30.5
"10 Miles SSE Billings MT","KBIL","2015-10-28T08:00:00.000-0400",31,92,30.02,10,3,29
"10 Miles SSE Billings MT","KBIL","2015-10-28T09:00:00.000-0400",34,82,30.02,10,0,29
"10 Miles SSE Billings MT","KBIL","2015-10-28T10:00:00.000-0400",31,89,30.01,10,6,28
"10 Miles SSE Billings MT","KBIL","2015-10-28T11:00:00.000-0400",33,88,30.01,10,6,30
"10 Miles SSE Billings MT","KBIL","2015-10-28T12:00:00.000-0400",35,83,30.01,10,6.5,30.5
"10 Miles SSE Billings MT","KBIL","2015-10-28T13:00:00.000-0400",38.5,75.5,30.005,10,7.5,31.5
"10 Miles SSE Billings MT","KBIL","2015-10-28T14:00:00.000-0400",44,65,29.98,10,6,33
"10 Miles SSE Billings MT","KBIL","2015-10-28T15:00:00.000-0400",47,63,29.96,10,7,35
"10 Miles SSE Billings MT","KBIL","2015-10-28T16:00:00.000-0400",50,57,29.93,10,8,35.5
"10 Miles SSE Billings MT","KBIL","2015-10-28T17:00:00.000-0400",54,47,29.9,10,7,34
"10 Miles SSE Billings MT","KBIL","2015-10-28T18:00:00.000-0400",54,47,29.88,10,5,34
"10 Miles SSE Billings MT","KBIL","2015-10-28T19:00:00.000-0400",52,52,29.88,10,6,35
"10 Miles SSE Billings MT","KBIL","2015-10-28T20:00:00.000-0400",49,54,29.88,10,5,33
"10 Miles SSE Billings MT","KBIL","2015-10-28T21:00:00.000-0400",47,57,29.89,10,8.5,32.5
"10 Miles SSE Billings MT","KBIL","2015-10-28T22:00:00.000-0400",43,62.5,29.905,10,10.5,31
"10 Miles SSE Billings MT","KBIL","2015-10-28T23:00:00.000-0400",38,73,29.91,10,5,30
"10 Miles SSE Billings MT","KBIL","2015-10-29T00:00:00.000-0400",38,68.5,29.91,10,6,28.5
"10 Miles SSE Billings MT","KBIL","2015-10-29T01:00:00.000-0400",36,67,29.91,10,8,26
"10 Miles SSE Billings MT","KBIL","2015-10-29T02:00:00.000-0400",36,67,29.89,10,3,26
"10 Miles SSE Billings MT","KBIL","2015-10-29T03:00:00.000-0400",35,69,29.89,10,6,26
"10 Miles SSE Billings MT","KBIL","2015-10-29T04:00:00.000-0400",31,78,29.88,10,0,25
"10 Miles SSE Billings MT","KBIL","2015-10-29T05:00:00.000-0400",32,78,29.87,10,6,26
"10 Miles SSE Billings MT","KBIL","2015-10-29T06:00:00.000-0400",32,81,29.87,10,5,27
"10 Miles SSE Billings MT","KBIL","2015-10-29T07:00:00.000-0400",31,84.5,29.865,10,5.5,27
"10 Miles SSE Billings MT","KBIL","2015-10-29T08:00:00.000-0400",31,83,29.855,10,7,26.5
"10 Miles SSE Billings MT","KBIL","2015-10-29T09:00:00.000-0400",29,85,29.85,10,9,25
"10 Miles SSE Billings MT","KBIL","2015-10-29T10:00:00.000-0400",29,85,29.84,10,9,25
"10 Miles SSE Billings MT","KBIL","2015-10-29T11:00:00.000-0400",30,85,29.85,10,13,26
"10 Miles SSE Billings MT","KBIL","2015-10-29T12:00:00.000-0400",35,78,29.85,10,10,29
"10 Miles SSE Billings MT","KBIL","2015-10-29T13:00:00.000-0400",39,70,29.85,10,12,30
"10 Miles SSE Billings MT","KBIL","2015-10-29T14:00:00.000-0400",43,65,29.84,10,12,32
"10 Miles SSE Billings MT","KBIL","2015-10-29T15:00:00.000-0400",43,65,29.84,10,12,32
"10 Miles SSE Billings MT","KBIL","2015-10-29T16:00:00.000-0400",53,46,29.81,10,9,33
"10 Miles SSE Billings MT","KBIL","2015-10-29T17:00:00.000-0400",53.5,45.5,29.805,10,8.5,33
"10 Miles SSE Billings MT","KBIL","2015-10-29T18:00:00.000-0400",54,46,29.8,10,12.5,33.5
"10 Miles SSE Billings MT","KBIL","2015-10-29T19:00:00.000-0400",53,48,29.81,10,17,34
"10 Miles SSE Billings MT","KBIL","2015-10-29T20:00:00.000-0400",51,54,29.83,10,10,35
"10 Miles SSE Billings MT","KBIL","2015-10-29T21:00:00.000-0400",50,57,29.83,10,8,35.5
"10 Miles SSE Billings MT","KBIL","2015-10-29T22:00:00.000-0400",48,61,29.83,10,12,35
"10 Miles SSE Billings MT","KBIL","2015-10-29T23:00:00.000-0400",48,61,29.83,10,9,35
"10 Miles SSE Billings MT","KBIL","2015-10-30T00:00:00.000-0400",47,60,29.83,10,12,34
"10 Miles SSE Billings MT","KBIL","2015-10-30T01:00:00.000-0400",46,60,29.85,10,13,33
"10 Miles SSE Billings MT","KBIL","2015-10-30T02:00:00.000-0400",46,59,29.85,10,13.5,32.5
"10 Miles SSE Billings MT","KBIL","2015-10-30T03:00:00.000-0400",46.5,55.5,29.855,10,13.5,31.5
"10 Miles SSE Billings MT","KBIL","2015-10-30T04:00:00.000-0400",46,53,29.86,10,13,30
"10 Miles SSE Billings MT","KBIL","2015-10-30T05:00:00.000-0400",44,55,29.86,10,10,29
"10 Miles SSE Billings MT","KBIL","2015-10-30T06:00:00.000-0400",44,53,29.86,10,15,28
"10 Miles SSE Billings MT","KBIL","2015-10-30T07:00:00.000-0400",42,57,29.85,10,5,28
"10 Miles SSE Billings MT","KBIL","2015-10-30T08:00:00.000-0400",41,61,29.85,10,9,28
"10 Miles SSE Billings MT","KBIL","2015-10-30T09:00:00.000-0400",40,62,29.84,10,13,28
"10 Miles SSE Billings MT","KBIL","2015-10-30T10:00:00.000-0400",40,64.5,29.835,10,14,29
"10 Miles SSE Billings MT","KBIL","2015-10-30T11:00:00.000-0400",40,67,29.835,10,15.5,30
"10 Miles SSE Billings MT","KBIL","2015-10-30T12:00:00.000-0400",43,60,29.82,10,12,30
"10 Miles SSE Billings MT","KBIL","2015-10-30T13:00:00.000-0400",49,54,29.79,10,13,33
"10 Miles SSE Billings MT","KBIL","2015-10-30T14:00:00.000-0400",55,43,29.75,10,15,33
"10 Miles SSE Billings MT","KBIL","2015-10-30T15:00:00.000-0400",58,30,29.72,10,18,27
"10 Miles SSE Billings MT","KBIL","2015-10-30T16:00:00.000-0400",57,31,29.68,10,16,27
"10 Miles SSE Billings MT","KBIL","2015-10-30T17:00:00.000-0400",57,33,29.65,10,14,28
"10 Miles SSE Billings MT","KBIL","2015-10-30T18:00:00.000-0400",56,35,29.63,10,15,29
"10 Miles SSE Billings MT","KBIL","2015-10-30T19:00:00.000-0400",56,35,29.63,10,15,29
"10 Miles SSE Billings MT","KBIL","2015-10-30T20:00:00.000-0400",54.5,36.5,29.6,10,11,28.5
"10 Miles SSE Billings MT","KBIL","2015-10-30T21:00:00.000-0400",53,38,29.6,10,9,28
"10 Miles SSE Billings MT","KBIL","2015-10-30T22:00:00.000-0400",51,42,29.6,10,16,29
"10 Miles SSE Billings MT","KBIL","2015-10-30T23:00:00.000-0400",50,43.5,29.59,10,15,28.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T00:00:00.000-0400",50,43,29.59,10,15,28
"10 Miles SSE Billings MT","KBIL","2015-10-31T01:00:00.000-0400",51,42,29.595,10,16,28.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T02:00:00.000-0400",50.5,53.5,29.635,10,16.5,33.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T03:00:00.000-0400",48,70,29.675,10,12,38.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T04:00:00.000-0400",49.5,66,29.7,10,7.5,38.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T05:00:00.000-0400",48,71,29.71,10,7,39
"10 Miles SSE Billings MT","KBIL","2015-10-31T06:00:00.000-0400",49,69,29.71,10,13,39
"10 Miles SSE Billings MT","KBIL","2015-10-31T07:00:00.000-0400",49,69,29.73,10,7,39
"10 Miles SSE Billings MT","KBIL","2015-10-31T08:00:00.000-0400",49,69,29.73,10,7,39
"10 Miles SSE Billings MT","KBIL","2015-10-31T09:00:00.000-0400",48,71.5,29.745,10,3,39
"10 Miles SSE Billings MT","KBIL","2015-10-31T10:00:00.000-0400",48.5,68.5,29.755,10,3,38.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T11:00:00.000-0400",50,61.5,29.77,10,5,37
"10 Miles SSE Billings MT","KBIL","2015-10-31T12:00:00.000-0400",50.5,59,29.775,10,5.5,36.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T13:00:00.000-0400",50.5,59,29.775,10,6,36.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T14:00:00.000-0400",53,56,29.76,10,5,38
"10 Miles SSE Billings MT","KBIL","2015-10-31T15:00:00.000-0400",53,59,29.74,10,0,39
"10 Miles SSE Billings MT","KBIL","2015-10-31T16:00:00.000-0400",54,55,29.74,10,5,38
"10 Miles SSE Billings MT","KBIL","2015-10-31T17:00:00.000-0400",54,59,29.71,10,8,40
"10 Miles SSE Billings MT","KBIL","2015-10-31T18:00:00.000-0400",54,60,29.71,10,7,40.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T19:00:00.000-0400",55,55,29.69,10,5,39
"10 Miles SSE Billings MT","KBIL","2015-10-31T20:00:00.000-0400",55,55,29.69,10,5,39
"10 Miles SSE Billings MT","KBIL","2015-10-31T21:00:00.000-0400",54,58,29.685,10,6.5,39.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T22:00:00.000-0400",55.5,53.5,29.675,10,10,38.5
"10 Miles SSE Billings MT","KBIL","2015-10-31T23:00:00.000-0400",59,41,29.66,10,14,35.5
"5 Miles W Hollywood CA","KSMO","2015-10-01T00:00:00.000-0400",74,72.5,29.805,10,0,64.5
"5 Miles W Hollywood CA","KSMO","2015-10-01T01:00:00.000-0400",73,73,29.83,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-01T02:00:00.000-0400",72.5,73,29.835,10,0,63.5
"5 Miles W Hollywood CA","KSMO","2015-10-01T03:00:00.000-0400",71,76,29.84,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-01T04:00:00.000-0400",70,76,29.83,10,0,62
"5 Miles W Hollywood CA","KSMO","2015-10-01T05:00:00.000-0400",69,75,29.84,10,3,61
"5 Miles W Hollywood CA","KSMO","2015-10-01T06:00:00.000-0400",70,71,29.84,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-01T07:00:00.000-0400",67,76,29.84,10,3,59
"5 Miles W Hollywood CA","KSMO","2015-10-01T08:00:00.000-0400",68,76,29.85,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-01T09:00:00.000-0400",67,79,29.86,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-01T10:00:00.000-0400",67,79,29.88,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-01T11:00:00.000-0400",68.5,78.5,29.895,10,1.5,61.5
"5 Miles W Hollywood CA","KSMO","2015-10-01T12:00:00.000-0400",74,74,29.92,10,0,65
"5 Miles W Hollywood CA","KSMO","2015-10-01T13:00:00.000-0400",75,69,29.93,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-01T14:00:00.000-0400",79,50,29.93,10,8,59
"5 Miles W Hollywood CA","KSMO","2015-10-01T15:00:00.000-0400",79,52,29.92,10,7,60
"5 Miles W Hollywood CA","KSMO","2015-10-01T16:00:00.000-0400",77,62,29.92,10,13,63
"5 Miles W Hollywood CA","KSMO","2015-10-01T17:00:00.000-0400",77,62,29.9,10,10,63
"5 Miles W Hollywood CA","KSMO","2015-10-01T18:00:00.000-0400",79,52,29.89,10,10,60
"5 Miles W Hollywood CA","KSMO","2015-10-01T19:00:00.000-0400",78,48,29.89,10,12,57
"5 Miles W Hollywood CA","KSMO","2015-10-01T20:00:00.000-0400",77,58,29.87,10,9,61
"5 Miles W Hollywood CA","KSMO","2015-10-01T21:00:00.000-0400",74,71,29.88,10,10,64
"5 Miles W Hollywood CA","KSMO","2015-10-01T22:00:00.000-0400",73.5,72,29.885,10,7.5,64
"5 Miles W Hollywood CA","KSMO","2015-10-01T23:00:00.000-0400",73,71,29.9,10,3,63
"5 Miles W Hollywood CA","KSMO","2015-10-02T00:00:00.000-0400",72,73,29.9,10,3,63
"5 Miles W Hollywood CA","KSMO","2015-10-02T01:00:00.000-0400",71,76,29.91,10,3,63
"5 Miles W Hollywood CA","KSMO","2015-10-02T02:00:00.000-0400",70,78,29.91,10,3,63
"5 Miles W Hollywood CA","KSMO","2015-10-02T03:00:00.000-0400",70,81,29.91,10,0,64
"5 Miles W Hollywood CA","KSMO","2015-10-02T04:00:00.000-0400",69,81,29.92,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-02T05:00:00.000-0400",67,87,29.92,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-02T06:00:00.000-0400",67,79,29.91,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-02T07:00:00.000-0400",67,80,29.91,10,1.5,60.5
"5 Miles W Hollywood CA","KSMO","2015-10-02T08:00:00.000-0400",66.5,82.5,29.91,10,1.5,61
"5 Miles W Hollywood CA","KSMO","2015-10-02T09:00:00.000-0400",66,84,29.915,10,1.5,61
"5 Miles W Hollywood CA","KSMO","2015-10-02T10:00:00.000-0400",66,84,29.92,10,5,61
"5 Miles W Hollywood CA","KSMO","2015-10-02T11:00:00.000-0400",69,81,29.93,10,5,63
"5 Miles W Hollywood CA","KSMO","2015-10-02T12:00:00.000-0400",73,71,29.93,10,3,63
"5 Miles W Hollywood CA","KSMO","2015-10-02T13:00:00.000-0400",76,60,29.92,10,6,61
"5 Miles W Hollywood CA","KSMO","2015-10-02T14:00:00.000-0400",80,45,29.9,10,0,57
"5 Miles W Hollywood CA","KSMO","2015-10-02T15:00:00.000-0400",74,74,29.89,10,10,65
"5 Miles W Hollywood CA","KSMO","2015-10-02T16:00:00.000-0400",76,58,29.88,10,10,60
"5 Miles W Hollywood CA","KSMO","2015-10-02T17:00:00.000-0400",76,58,29.85,10,13,60
"5 Miles W Hollywood CA","KSMO","2015-10-02T18:00:00.000-0400",75,64,29.82,10,14,62
"5 Miles W Hollywood CA","KSMO","2015-10-02T19:00:00.000-0400",76,60,29.81,10,10,61
"5 Miles W Hollywood CA","KSMO","2015-10-02T20:00:00.000-0400",76,62,29.79,10,12,62
"5 Miles W Hollywood CA","KSMO","2015-10-02T21:00:00.000-0400",75.5,63,29.785,10,9.5,62
"5 Miles W Hollywood CA","KSMO","2015-10-02T22:00:00.000-0400",72,73,29.78,10,8,63
"5 Miles W Hollywood CA","KSMO","2015-10-02T23:00:00.000-0400",72,73,29.78,10,8,63
"5 Miles W Hollywood CA","KSMO","2015-10-03T00:00:00.000-0400",72,73,29.78,10,8,63
"5 Miles W Hollywood CA","KSMO","2015-10-03T01:00:00.000-0400",72,73,29.78,10,8,63
"5 Miles W Hollywood CA","KSMO","2015-10-03T02:00:00.000-0400",72,73,29.78,10,8,63
"5 Miles W Hollywood CA","KSMO","2015-10-03T03:00:00.000-0400",72,73,29.78,10,8,63
"5 Miles W Hollywood CA","KSMO","2015-10-03T04:00:00.000-0400",67,87,29.76,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-03T05:00:00.000-0400",67,87,29.76,10,0,63
"5 Miles W Hollywood CA","KSMO","2015-10-03T06:00:00.000-0400",66,87,29.73,10,0,62
"5 Miles W Hollywood CA","KSMO","2015-10-03T07:00:00.000-0400",66,84,29.71,10,3,61
"5 Miles W Hollywood CA","KSMO","2015-10-03T08:00:00.000-0400",66,84,29.705,10,1.5,61
"5 Miles W Hollywood CA","KSMO","2015-10-03T09:00:00.000-0400",65,87,29.69,10,3,61
"5 Miles W Hollywood CA","KSMO","2015-10-03T10:00:00.000-0400",64,87,29.69,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-03T11:00:00.000-0400",67,79,29.69,8,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-03T12:00:00.000-0400",72,66,29.69,10,3,60
"5 Miles W Hollywood CA","KSMO","2015-10-03T13:00:00.000-0400",75,60,29.69,10,5,60
"5 Miles W Hollywood CA","KSMO","2015-10-03T14:00:00.000-0400",77,54,29.67,10,6,59
"5 Miles W Hollywood CA","KSMO","2015-10-03T15:00:00.000-0400",78,56,29.65,10,9,61
"5 Miles W Hollywood CA","KSMO","2015-10-03T16:00:00.000-0400",77,62,29.64,10,8,63
"5 Miles W Hollywood CA","KSMO","2015-10-03T17:00:00.000-0400",77,64,29.625,10,8,64
"5 Miles W Hollywood CA","KSMO","2015-10-03T18:00:00.000-0400",75.5,70,29.58,10,11.5,65
"5 Miles W Hollywood CA","KSMO","2015-10-03T19:00:00.000-0400",74,74,29.58,10,9,65
"5 Miles W Hollywood CA","KSMO","2015-10-03T20:00:00.000-0400",73,76,29.57,10,9,65
"5 Miles W Hollywood CA","KSMO","2015-10-03T21:00:00.000-0400",73,76,29.56,10,7,65
"5 Miles W Hollywood CA","KSMO","2015-10-03T22:00:00.000-0400",71,79,29.57,10,5,64
"5 Miles W Hollywood CA","KSMO","2015-10-03T23:00:00.000-0400",70,81,29.57,10,3,64
"5 Miles W Hollywood CA","KSMO","2015-10-04T00:00:00.000-0400",71,79,29.57,10,5,64
"5 Miles W Hollywood CA","KSMO","2015-10-04T01:00:00.000-0400",70,84,29.59,10,3,65
"5 Miles W Hollywood CA","KSMO","2015-10-04T02:00:00.000-0400",70,84,29.585,10,1.5,65
"5 Miles W Hollywood CA","KSMO","2015-10-04T03:00:00.000-0400",70,82.5,29.59,10,6.5,64.5
"5 Miles W Hollywood CA","KSMO","2015-10-04T04:00:00.000-0400",69,84,29.58,10,6,64
"5 Miles W Hollywood CA","KSMO","2015-10-04T05:00:00.000-0400",69,78,29.58,10,8,62
"5 Miles W Hollywood CA","KSMO","2015-10-04T06:00:00.000-0400",69,73,29.58,10,13,60
"5 Miles W Hollywood CA","KSMO","2015-10-04T07:00:00.000-0400",68,73,29.58,10,16,59
"5 Miles W Hollywood CA","KSMO","2015-10-04T08:00:00.000-0400",65.5,79,29.585,9.5,14,58.5
"5 Miles W Hollywood CA","KSMO","2015-10-04T09:00:00.000-0400",64,87,29.59,10,12,60
"5 Miles W Hollywood CA","KSMO","2015-10-04T10:00:00.000-0400",64,78,29.6,10,8,57
"5 Miles W Hollywood CA","KSMO","2015-10-04T11:00:00.000-0400",64.5,74,29.605,10,7,56
"5 Miles W Hollywood CA","KSMO","2015-10-04T12:00:00.000-0400",65,70,29.625,10,6,55
"5 Miles W Hollywood CA","KSMO","2015-10-04T13:00:00.000-0400",67,57,29.65,10,10,51
"5 Miles W Hollywood CA","KSMO","2015-10-04T14:00:00.000-0400",67.5,59,29.67,10,7.5,52.5
"5 Miles W Hollywood CA","KSMO","2015-10-04T15:00:00.000-0400",68,57,29.67,10,8,52
"5 Miles W Hollywood CA","KSMO","2015-10-04T16:00:00.000-0400",70,49,29.66,10,7,50
"5 Miles W Hollywood CA","KSMO","2015-10-04T17:00:00.000-0400",70,49,29.65,10,3,50
"5 Miles W Hollywood CA","KSMO","2015-10-04T18:00:00.000-0400",69,57,29.65,10,9,53
"5 Miles W Hollywood CA","KSMO","2015-10-04T19:00:00.000-0400",69,57,29.66,10,8,53
"5 Miles W Hollywood CA","KSMO","2015-10-04T20:00:00.000-0400",68,61,29.66,10,8,54
"5 Miles W Hollywood CA","KSMO","2015-10-04T21:00:00.000-0400",67.5,60,29.665,10,7,53
"5 Miles W Hollywood CA","KSMO","2015-10-04T22:00:00.000-0400",67,62.5,29.675,10,4.5,53.5
"5 Miles W Hollywood CA","KSMO","2015-10-04T23:00:00.000-0400",66,65,29.69,10,0,54
"5 Miles W Hollywood CA","KSMO","2015-10-05T00:00:00.000-0400",66,65,29.71,10,0,54
"5 Miles W Hollywood CA","KSMO","2015-10-05T01:00:00.000-0400",67,63,29.74,10,0,54
"5 Miles W Hollywood CA","KSMO","2015-10-05T02:00:00.000-0400",66,63,29.73,10,0,53
"5 Miles W Hollywood CA","KSMO","2015-10-05T03:00:00.000-0400",67,63,29.74,10,0,54
"5 Miles W Hollywood CA","KSMO","2015-10-05T04:00:00.000-0400",66,65,29.76,10,0,54
"5 Miles W Hollywood CA","KSMO","2015-10-05T05:00:00.000-0400",66,68,29.76,10,5,55
"5 Miles W Hollywood CA","KSMO","2015-10-05T06:00:00.000-0400",65,71.5,29.765,10,4,55.5
"5 Miles W Hollywood CA","KSMO","2015-10-05T07:00:00.000-0400",64,75,29.79,10,6,56
"5 Miles W Hollywood CA","KSMO","2015-10-05T08:00:00.000-0400",63.5,78,29.795,10,3,56.5
"5 Miles W Hollywood CA","KSMO","2015-10-05T09:00:00.000-0400",62,84,29.82,10,0,57
"5 Miles W Hollywood CA","KSMO","2015-10-05T10:00:00.000-0400",62,84,29.83,10,3,57
"5 Miles W Hollywood CA","KSMO","2015-10-05T11:00:00.000-0400",64,75,29.85,10,5,56
"5 Miles W Hollywood CA","KSMO","2015-10-05T12:00:00.000-0400",68,65,29.87,10,7,56
"5 Miles W Hollywood CA","KSMO","2015-10-05T13:00:00.000-0400",71,57,29.88,10,3,55
"5 Miles W Hollywood CA","KSMO","2015-10-05T14:00:00.000-0400",70,57,29.89,10,3,54
"5 Miles W Hollywood CA","KSMO","2015-10-05T15:00:00.000-0400",72,54.5,29.89,10,6.5,54.5
"5 Miles W Hollywood CA","KSMO","2015-10-05T16:00:00.000-0400",73,55,29.89,10,12,56
"5 Miles W Hollywood CA","KSMO","2015-10-05T17:00:00.000-0400",73,59,29.88,10,13,58
"5 Miles W Hollywood CA","KSMO","2015-10-05T18:00:00.000-0400",72,64,29.88,10,13,59
"5 Miles W Hollywood CA","KSMO","2015-10-05T19:00:00.000-0400",73,61,29.89,10,12,59
"5 Miles W Hollywood CA","KSMO","2015-10-05T20:00:00.000-0400",71,63,29.91,10,9,58
"5 Miles W Hollywood CA","KSMO","2015-10-05T21:00:00.000-0400",70,68,29.93,10,5,59
"5 Miles W Hollywood CA","KSMO","2015-10-05T22:00:00.000-0400",70,64,29.94,10,5,57
"5 Miles W Hollywood CA","KSMO","2015-10-05T23:00:00.000-0400",69,68,29.96,10,3,58
"5 Miles W Hollywood CA","KSMO","2015-10-06T00:00:00.000-0400",69,68,29.98,10,0,58
"5 Miles W Hollywood CA","KSMO","2015-10-06T01:00:00.000-0400",68,73.5,29.99,10,0,59
"5 Miles W Hollywood CA","KSMO","2015-10-06T02:00:00.000-0400",67,81,30.01,10,0,61
"5 Miles W Hollywood CA","KSMO","2015-10-06T03:00:00.000-0400",66,81,30.01,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-06T04:00:00.000-0400",65,81,30.01,10,0,59
"5 Miles W Hollywood CA","KSMO","2015-10-06T05:00:00.000-0400",64,84,30.01,10,0,59
"5 Miles W Hollywood CA","KSMO","2015-10-06T06:00:00.000-0400",64,81,30.01,10,0,58
"5 Miles W Hollywood CA","KSMO","2015-10-06T07:00:00.000-0400",64,84,30.01,10,3,59
"5 Miles W Hollywood CA","KSMO","2015-10-06T08:00:00.000-0400",62,86,30.02,10,3,58
"5 Miles W Hollywood CA","KSMO","2015-10-06T09:00:00.000-0400",62,86,30.025,10,3,58
"5 Miles W Hollywood CA","KSMO","2015-10-06T10:00:00.000-0400",62,84,30.05,10,3,57
"5 Miles W Hollywood CA","KSMO","2015-10-06T11:00:00.000-0400",65,78,30.08,10,3,58
"5 Miles W Hollywood CA","KSMO","2015-10-06T12:00:00.000-0400",68,70,30.09,10,3,58
"5 Miles W Hollywood CA","KSMO","2015-10-06T13:00:00.000-0400",70,66,30.1,10,0,58
"5 Miles W Hollywood CA","KSMO","2015-10-06T14:00:00.000-0400",72,61,30.11,10,6,58
"5 Miles W Hollywood CA","KSMO","2015-10-06T15:00:00.000-0400",72,66,30.11,10,8,60
"5 Miles W Hollywood CA","KSMO","2015-10-06T16:00:00.000-0400",72,64,30.09,10,13,59
"5 Miles W Hollywood CA","KSMO","2015-10-06T17:00:00.000-0400",73,66,30.06,10,12,61
"5 Miles W Hollywood CA","KSMO","2015-10-06T18:00:00.000-0400",73,66,30.04,10,9,61
"5 Miles W Hollywood CA","KSMO","2015-10-06T19:00:00.000-0400",73,66,30.03,10,11,61
"5 Miles W Hollywood CA","KSMO","2015-10-06T20:00:00.000-0400",73,66,30.01,10,12,61
"5 Miles W Hollywood CA","KSMO","2015-10-06T21:00:00.000-0400",73,66,30.01,10,9,61
"5 Miles W Hollywood CA","KSMO","2015-10-06T22:00:00.000-0400",71,73,30.01,10,3,62
"5 Miles W Hollywood CA","KSMO","2015-10-06T23:00:00.000-0400",70,73,30.02,10,3,61
"5 Miles W Hollywood CA","KSMO","2015-10-07T00:00:00.000-0400",70,73,30.03,10,3,61
"5 Miles W Hollywood CA","KSMO","2015-10-07T01:00:00.000-0400",70,71,30.03,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-07T02:00:00.000-0400",68,76,30.03,10,0,60
"5 Miles W Hollywood CA","KSMO","2015-10-07T03:00:00.000-0400",67,73,30.03,10,0,58
"5 Miles W Hollywood CA","KSMO","2015-10-07T04:00:00.000-0400",66,75,30.03,10,0,58
"5 Miles W Hollywood CA","KSMO","2015-10-07T05:00:00.000-0400",65,73,30.04,10,0,56
"5 Miles W Hollywood CA","KSMO","2015-10-07T06:00:00.000-0400",64,75,30.05,10,0,56
"5 Miles W Hollywood CA","KSMO","2015-10-07T07:00:00.000-0400",64,75,30.05,10,0,56
"5 Miles W Hollywood CA","KSMO","2015-10-07T08:00:00.000-0400",63,78,30.04,10,3,56
"5 Miles W Hollywood CA","KSMO","2015-10-07T09:00:00.000-0400",63,81,30.04,10,0,57
"5 Miles W Hollywood CA","KSMO","2015-10-07T10:00:00.000-0400",63,81,30.05,10,0,57
"5 Miles W Hollywood CA","KSMO","2015-10-07T11:00:00.000-0400",66,78,30.06,10,3,59
"5 Miles W Hollywood CA","KSMO","2015-10-07T12:00:00.000-0400",71,68,30.07,10,5,60
"5 Miles W Hollywood CA","KSMO","2015-10-07T13:00:00.000-0400",74,62,30.08,10,5,60
"5 Miles W Hollywood CA","KSMO","2015-10-07T14:00:00.000-0400",75.5,60,30.08,10,5,60.5
"5 Miles W Hollywood CA","KSMO","2015-10-07T15:00:00.000-0400",76.5,59,30.075,10,6.5,61
